category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,elasticity,restock_frequency_days,carbon_score,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,overstock_score
1,5,3,0,398,0,7.72,7.72,0.66,1,4.77,61.74,0,2.9802396339126456,62.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,11,0,232,0,9.73,9.73,1.1,1,3.38,2.19,0,45.66209926355878,53.52,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,7,0,133,133,6.89,6.89,0.5,2,2.7,13.65,2,5.641025798672569,85.8,133,916.37,0,359.1,443.33,6650,33.25,100.0,0.392,10.23
1,7,4,0,217,0,8.03,8.03,0.97,1,8.33,18.47,0,3.7357879028241454,73.62,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,461,352,123,0,3.75,3.75,0.52,10,4.09,71.87,4,0.5009043915990677,30.62,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,575,284,494,530,9.35,9.35,1.43,10,4.18,45.31,7,4.855440152992003,66.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,12.05
1,7,13,0,202,0,2.18,2.18,0.33,2,5.59,11.0,0,14.545454545454543,69.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,446,64,159,0,8.26,8.26,0.85,11,4.84,66.21,0,2.2051049995292846,55.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,605,495,335,0,4.99,4.99,0.97,13,3.47,32.87,0,4.837237759863929,21.45,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,13,0,255,0,2.78,2.78,0.37,1,4.44,69.51,0,1.841461603599678,64.06,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,32,0,446,0,8.33,8.33,0.88,2,3.75,29.38,0,3.9823009987093263,56.2,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,37,0,454,0,4.03,4.03,0.78,1,4.92,64.89,0,5.917706944242282,61.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,46,0,154,0,5.92,5.92,0.82,2,6.75,18.93,0,1.7960908321118108,68.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,434,48,410,374,2.67,1.9,0.0,12,3.4,36.62,11,10.37684355771886,89.18,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,6.68
1,0,25,0,107,0,7.6,7.6,1.46,1,6.53,49.74,0,1.588258892926421,66.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,7,0,324,0,8.12,8.12,1.32,2,6.1,23.34,0,2.742073675303889,64.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,638,0,317,0,4.4,4.4,0.55,10,4.86,9.67,7,9.824198474712835,63.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,6,0,85,0,2.96,2.96,0.19,1,4.48,23.34,0,3.127677785893498,66.02,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,480,112,50,0,79.99,79.99,26.01,13,3.11,25.27,3,0.5540166104626562,43.11,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,555,159,386,1324,11.94,10.58,2.82,10,6.66,7.68,3,17.708333729145437,85.18,211,2519.34,2,1405.26,703.33,10550,52.75,100.0,0.558,189.14
1,3,698,376,186,0,6.44,6.44,0.0,10,2.92,65.02,7,1.384189551624614,40.13,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,478,11,71,0,75.71,75.71,15.69,7,4.8,55.08,0,0.2904865553395648,58.28,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,9,0,159,0,6.13,6.13,0.91,1,1.39,77.37,0,1.770712099477756,46.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,57,0,76,0,7.88,7.88,1.5,2,4.57,67.87,0,1.03138348559335,58.28,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,10,0,86,0,9.94,9.94,1.92,2,6.99,68.3,0,0.8784772667511002,67.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,579,259,74,0,8.03,8.03,1.16,11,8.42,8.02,0,2.1197006271419023,55.79,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,308,60,95,0,3.23,3.23,0.94,11,4.58,68.33,0,1.0537099088335948,51.13,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,62,0,4.3,4.3,0.32,2,4.79,21.15,0,2.4586288859523635,65.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,409,334,234,1104,8.06,8.06,1.75,8,3.73,10.77,6,16.71309121163918,52.25,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,110.4
1,7,13,0,63,0,8.02,8.02,1.08,1,4.4,30.25,0,0.859504132231405,57.6,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,48,0,425,0,0.54,0.54,0.04,1,2.68,66.96,0,3.599163729019307,60.32,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,26,0,218,0,8.9,8.9,1.28,1,1.52,35.66,0,2.2994952425932453,46.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,6,414,310,177,77,12.95,12.95,3.11,12,6.56,50.04,10,2.498001553017811,45.35,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.51
1,3,539,272,95,0,0.96,0.96,0.16,13,1.62,41.59,4,2.2601586837010617,34.69,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,389,0,9.35,9.35,1.59,2,6.56,32.87,0,11.378156743327732,66.24,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,11,0,490,0,2.88,2.88,0.0,2,5.24,59.76,0,3.4805891205162864,70.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,7,0,362,0,9.17,9.17,1.27,1,5.42,51.2,0,5.546874917345122,61.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,47,0,167,0,3.47,3.47,0.0,1,3.15,22.68,0,7.186948756909934,62.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,3,0,247,0,9.07,9.07,2.07,2,4.71,11.54,0,18.890814620504973,58.84,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,58,0,372,0,7.8,7.8,0.0,1,3.57,57.59,0,5.434971334792311,64.28,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,487,28,289,0,1.41,1.41,0.17,9,5.22,67.51,2,3.3032142340923287,66.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,8,0,406,0,0.75,0.75,0.1,1,6.48,5.9,0,29.999999515080862,74.92,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,3,0,370,0,3.75,3.75,0.36,2,3.27,18.06,0,10.13289066509122,59.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,654,65,456,276,7.38,5.16,0.97,13,5.26,69.9,11,4.220314643209026,80.69,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,3.89
1,0,54,0,275,0,8.5,8.5,1.5,2,5.49,66.15,0,2.207105013336735,61.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,162,0,9.71,9.71,0.81,1,4.57,44.61,0,1.6139878730082935,60.18,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,16,0,147,0,9.59,9.59,0.95,2,3.97,57.88,0,1.5549412290798823,56.38,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,5,0,436,436,7.25,7.25,0.55,2,4.64,42.77,2,7.061024006727139,93.06,436,3161.0,0,2023.04,1453.33,21800,109.0,100.0,0.64,10.63
0,3,605,430,248,0,9.87,9.87,1.08,8,3.42,75.01,4,1.9197439794558648,25.25,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,8,0,265,0,8.8,8.8,1.63,1,5.85,5.72,0,24.4755253732814,63.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,25,0,328,0,3.64,3.64,0.39,1,5.01,19.89,0,4.575163539087894,66.14,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,46,0,370,0,9.01,9.01,1.27,2,4.03,60.47,0,2.0836778147254504,56.12,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,257,0,0.82,0.82,0.12,1,4.33,51.53,0,3.628954093341269,66.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,34,0,281,0,2.92,2.92,0.17,1,5.01,58.68,0,1.2951601841300011,68.34,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,26,0,222,0,3.38,3.38,0.33,2,2.31,30.52,0,6.716906845519137,55.94,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,611,491,133,65,8.19,8.19,0.0,8,5.57,34.01,6,0.7938841908999781,51.95,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.97
1,6,711,358,477,0,9.85,9.85,2.83,13,7.86,61.38,0,5.001629108140824,51.3,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,624,412,203,479,17.28,17.28,3.36,10,3.02,12.06,7,3.3167494700030296,55.67,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,39.92
1,1,9,0,114,0,6.66,6.66,0.49,2,4.08,46.97,0,1.1283797875789496,61.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,382,0,5.37,5.37,0.94,2,3.52,69.11,0,2.0257560232032508,54.68,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,706,638,324,1230,5.36,5.36,0.7,12,2.05,6.26,4,35.46325748931382,45.05,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,205.0
1,3,526,188,159,0,2.05,2.05,0.3,13,7.97,31.13,4,2.4734982998985666,64.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,427,114,129,0,7.22,7.22,0.8,9,5.46,69.98,5,0.7716490055676698,53.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,491,0,0.57,0.57,0.06,1,6.82,13.08,0,28.51681973820036,76.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,383,54,247,97,7.86,5.82,1.35,8,3.65,55.79,6,2.832048707782433,59.17,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,1.7
1,0,53,4,351,4482,5.33,3.6,0.62,2,6.13,25.52,2,4.231974845719265,95.3,4386,23377.38,2,26886.18,14620.0,219300,1096.5,100.0,1.15,186.75
1,7,10,0,224,0,8.61,8.61,1.91,1,1.48,66.1,0,0.9833585703553116,45.92,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,45,0,250,0,7.11,7.11,0.78,1,7.08,43.16,0,3.637627445668626,70.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,135,0,5.29,5.29,1.06,1,7.43,67.18,0,1.28014289385727,69.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,642,19,269,149,1.48,0.93,0.2,8,6.0,55.9,6,2.361359506204854,86.5,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,2.61
1,3,636,286,210,1229,3.14,3.14,0.38,7,6.4,5.42,0,38.56088506605866,83.81,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,245.8
1,7,3,0,148,0,4.66,4.66,0.48,1,3.5,49.55,0,1.0090817511577856,59.2,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,23,0,323,0,2.38,2.38,0.13,2,0.0,77.45,0,4.092963363340645,48.7,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,353,0,362,0,6.37,6.37,0.71,13,8.35,24.43,12,8.92345465725656,76.3,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,534,79,300,0,3.03,2.27,0.54,12,3.87,53.07,7,2.2234784375080414,54.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,48,0,127,0,2.24,2.24,0.27,1,2.53,5.33,0,5.065666113786051,57.42,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,709,381,374,643,13.3,13.3,2.47,11,6.8,25.37,0,13.677571482906,75.7,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,26.79
1,3,660,321,222,126,4.9,4.9,0.73,10,6.3,24.75,6,6.02020202020202,78.45,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,5.25
1,7,4,0,205,0,6.28,6.28,1.28,1,5.35,33.36,0,3.657074273618076,61.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,5,0,298,0,7.99,7.99,1.15,2,8.21,15.47,0,5.300581679676276,72.84,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,531,24,458,1714,4.85,3.13,0.0,9,4.71,17.63,2,13.6131600354293,97.03,1306,6334.1,2,6151.26,4353.33,65300,326.5,100.0,0.971,100.82
1,0,4,0,401,0,3.68,3.68,0.47,2,4.34,80.27,0,3.837050116864612,62.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,6,0,201,0,5.59,5.59,0.37,2,4.55,68.81,0,1.4242116476831743,64.5,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,653,81,374,0,9.99,9.99,0.0,7,3.19,67.76,0,3.541912521157889,57.8,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,454,399,215,0,6.56,6.56,1.07,12,8.12,70.43,3,2.1865682142938,37.33,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,673,190,143,412,28.73,25.35,9.79,12,6.6,4.47,10,20.1342291329596,85.11,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,103.0
1,7,3,0,461,0,6.49,6.49,1.31,1,2.05,35.15,0,13.001421910708522,48.2,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,483,225,130,12,8.8,8.8,1.28,8,2.55,59.12,6,1.3193504974495665,32.85,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.21
1,1,29,0,212,0,1.64,1.64,0.16,1,5.58,47.08,0,1.338147781431143,70.72,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,11,0,474,0,4.66,4.66,0.55,1,3.22,16.22,0,28.79161650860876,57.38,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,14,0,466,0,2.25,2.25,0.29,2,5.89,23.06,0,4.3798786790593045,70.66,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,29,0,429,0,7.96,7.96,1.04,2,0.29,68.0,0,3.9558823529411766,41.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,698,153,497,0,2.48,2.03,0.46,12,6.32,61.45,4,6.590724084160725,61.91,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,686,88,376,1169,0.97,0.71,0.16,9,4.65,18.69,2,10.754413817898522,91.87,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,68.76
1,7,12,0,383,0,3.61,3.61,0.77,1,3.09,77.66,0,3.772855861233443,54.66,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,10,0,380,0,8.08,8.08,0.91,2,5.57,7.52,0,48.936170336886086,63.18,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,451,208,445,2233,6.42,6.42,0.97,9,5.6,7.44,7,46.23655878418318,74.25,777,4988.34,1,4351.2,2590.0,38850,194.25,100.0,0.872,319.0
1,3,379,213,456,5,8.44,8.44,0.0,13,4.21,41.25,2,2.521212121212121,45.11,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.12
1,0,40,0,367,0,3.18,3.18,0.43,1,5.18,41.89,0,6.946765439006186,66.42,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,643,85,200,100,5.83,4.27,0.88,12,5.51,41.06,10,2.264978005102924,72.59,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,2.44
1,0,44,0,111,0,9.24,9.24,1.69,1,4.59,8.8,0,5.4545453363213685,58.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,6,0,90,0,7.27,7.27,0.96,2,6.12,46.37,0,1.7036877683790137,64.88,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,41,0,336,0,6.26,6.26,1.07,2,3.23,28.77,0,6.638859817899588,52.92,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,516,0,220,0,6.67,6.67,0.0,10,3.03,20.31,2,9.30576095370815,62.12,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,46,0,410,410,2.11,2.11,0.32,2,3.39,7.17,2,39.609483539475065,90.36,410,865.1,0,1389.9,1366.67,20500,102.5,100.0,1.607,58.57
0,6,593,0,225,0,4.9,4.9,1.13,10,2.73,58.06,3,1.1367550540631155,50.92,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,4,0,479,0,6.58,6.58,0.57,2,7.0,77.97,0,4.450429582754222,72.3,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,112,0,8.12,8.12,1.57,1,5.42,31.22,0,2.594490768145273,61.68,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,19,0,349,0,7.26,7.26,0.42,2,6.43,5.74,0,31.18467023303216,71.52,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,457,120,487,1125,8.27,7.13,1.58,9,7.22,33.89,2,11.68486300182574,88.38,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,33.09
1,3,630,418,130,0,4.52,4.52,0.5,12,5.74,68.06,4,1.2635909944892587,41.42,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,20,0,139,0,5.93,5.93,0.44,1,7.3,73.12,0,0.984682676360616,74.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,483,166,334,1912,9.53,9.53,2.28,8,5.7,7.38,6,33.062330110612,79.05,750,7147.5,1,4275.0,2500.0,37500,187.5,100.0,0.598,273.14
1,7,6,0,71,0,8.2,8.2,0.84,2,1.76,32.12,0,2.117061091571146,48.64,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,7,0,286,0,2.46,2.46,0.4,1,4.57,47.86,0,4.805683181505303,64.28,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,8,0,357,0,6.55,6.55,1.2,2,5.65,62.16,1,2.6061776125751472,62.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,360,266,232,388,3.39,3.39,0.58,11,5.2,15.64,1,11.508951154009925,65.44,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,24.25
1,0,49,0,495,0,8.55,8.55,1.49,2,9.48,9.62,1,44.17879470435154,77.92,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,4,0,169,0,6.23,6.23,0.51,2,3.45,53.48,0,2.991772650888647,58.7,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,628,405,289,157,4.77,4.77,0.93,7,4.88,44.86,4,1.8724921724726145,55.36,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,3.49
0,4,545,376,388,2299,7.58,7.58,0.0,7,4.87,7.95,0,38.61635312773394,71.88,1171,8876.18,1,5702.77,3903.33,58550,292.75,100.0,0.642,766.33
0,3,461,40,115,0,4.92,4.92,0.81,10,6.23,53.63,2,0.7831437472219324,63.35,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,20,0,280,0,8.98,8.98,0.97,2,4.04,40.86,0,5.163974470096919,56.46,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,629,9,447,0,17.75,17.75,3.34,8,5.08,68.01,0,3.0436699529189752,59.75,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,595,54,264,0,5.18,5.18,0.0,12,4.87,45.9,5,3.594771122327115,65.85,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,28,0,120,0,3.62,3.62,0.0,1,6.75,52.26,0,1.7604286826410465,77.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,453,178,499,386,9.66,9.66,1.68,10,7.02,50.71,7,5.7385132173884,80.61,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,4.71
1,1,59,0,249,0,8.05,8.05,0.57,2,6.32,62.38,0,1.0420006233892796,69.58,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,346,135,66,0,2.71,2.71,0.3,12,1.39,25.06,1,2.23463691913108,36.95,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,657,30,453,1715,3.81,2.46,0.62,12,5.26,9.31,5,45.54242544464423,93.01,1445,5505.45,2,7600.7,4816.67,72250,361.25,100.0,1.381,190.56
1,3,373,247,76,0,6.9,6.9,1.14,11,4.02,72.56,0,0.3031973641156,29.59,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,4,602,368,142,0,12.19,12.19,2.1,7,6.35,41.13,2,2.188183750614335,40.95,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,43,0,310,0,1.47,1.47,0.22,1,4.99,3.88,0,24.742267311461912,67.76,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,2,596,146,204,0,31.58,26.68,8.08,8,3.81,84.69,6,1.1807769171949918,45.44,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,45,0,187,0,9.88,9.88,0.0,1,4.15,18.89,0,4.499735455077849,66.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,6,0,354,0,1.84,1.84,0.38,1,4.1,56.66,0,1.588422171591493,62.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,12,0,60,0,3.33,3.33,0.45,2,3.0,38.56,0,0.337136917453654,57.5,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,13,0,160,0,2.21,2.21,0.23,1,5.19,17.09,0,8.191925029257545,68.46,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,445,187,324,0,7.4,7.4,1.05,11,3.5,64.13,5,2.58849223623119,37.19,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,59,0,289,0,0.63,0.63,0.0,1,4.4,34.61,0,3.3805257999621725,67.6,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,6,653,142,427,427,5.29,5.29,0.97,12,3.26,34.35,12,7.6564777782491396,74.64,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,12.56
1,2,497,0,275,0,85.47,85.47,27.13,8,2.29,86.99,2,2.8394068980989484,49.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,17,0,185,0,6.81,6.81,0.78,2,4.24,12.93,0,4.717710638845241,59.16,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,9,0,203,0,2.98,2.98,0.64,2,5.1,20.18,0,7.482655981985858,64.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,24,0,462,462,5.85,5.85,0.31,1,6.61,21.71,1,21.050208165455604,100.0,462,2702.7,0,3053.82,1540.0,23100,115.5,100.0,1.13,22.0
1,1,47,0,246,0,2.32,2.32,0.0,2,3.37,69.44,0,2.433755674801464,63.48,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,46,0,309,0,5.58,5.58,0.85,1,4.83,45.04,0,4.1962698969405015,60.82,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,3,0,233,0,1.88,1.88,0.34,2,6.45,24.14,1,3.148301653751899,72.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,10,0,90,0,1.79,1.79,0.19,2,3.46,6.69,0,11.659192725389484,61.94,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,562,94,96,0,5.34,5.34,0.86,13,6.9,12.59,2,6.03653686091323,62.31,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,376,47,148,8,3.8,2.76,0.0,11,0.78,20.19,4,6.884596152710698,50.52,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.4
1,5,4,0,74,0,5.84,5.84,0.78,2,4.71,26.14,0,2.1040551371160423,61.04,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,7,13,0,237,0,1.44,1.44,0.25,2,5.78,38.11,0,4.513251042910789,70.62,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,6,0,104,0,6.05,6.05,0.34,1,3.12,75.5,0,0.913907284768212,59.08,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,654,319,450,414,0.83,0.83,0.12,13,6.02,26.64,1,11.711711980039851,83.37,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,15.33
1,1,55,0,319,0,3.66,3.66,0.36,1,0.0,18.0,0,17.38888888888889,46.4,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,16,0,92,0,4.25,4.25,0.5,2,2.93,10.11,0,4.74777464194056,56.72,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
0,3,528,140,360,282,3.63,3.14,0.4,10,5.83,74.29,9,3.0152106237648706,82.89,0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,4.03
1,3,470,319,369,299,5.85,5.85,0.89,12,8.35,35.53,10,8.78131186938854,77.35,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,8.54
1,5,11,0,434,0,6.29,6.29,0.42,2,3.42,78.04,0,2.806253170563794,59.48,0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0
1,5,3,0,470,0,3.11,3.11,0.46,2,4.63,78.81,0,2.601192822618556,63.92,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0,25,0,374,0,1.42,1.42,0.2,1,7.7,2.47,0,115.38461404810516,78.8,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,33,0,339,0,2.59,2.59,0.24,1,5.95,38.43,0,5.152224783441732,71.4,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,3,318,31,80,0,1.57,1.57,0.23,11,6.54,77.25,4,0.919093851132686,69.96,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,24,0,281,281,8.38,8.38,0.81,2,3.68,36.26,2,4.4953118462557,86.62,281,2354.78,0,1034.08,936.67,14050,70.25,100.0,0.439,7.81
1,3,616,61,470,134,5.0,3.5,0.98,9,4.38,43.81,3,7.34991987916962,72.46,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,3.12
0,3,595,286,320,196,1.28,1.28,0.0,13,2.51,31.7,9,5.425867377299423,70.81,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,6.32
